schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/146,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550556+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/17,Unknown Startup,PAID,2026-09-11T01:58:18.023554+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/7,Chanel,ENTERPRISE,2026-09-11T01:58:18.017683+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/192,Rolex,FREEMIUM,2026-09-11T01:58:18.551333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/98,Rolex,ENTERPRISE,2026-09-11T01:58:18.025519+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/56,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024457+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/156,Fashion Shades,PAID,2026-09-11T01:58:18.550893+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/165,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551000+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/187,Fashion Diva,ENTERPRISE,2026-09-11T01:58:18.551272+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/146,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550556+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/137,Unknown Startup,FREE,2026-09-11T01:58:18.550443+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/131,Samsung,FREE,2026-09-11T01:58:18.550371+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/167,Chrysler,ENTERPRISE,2026-09-11T01:58:18.551025+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/178,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551164+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/83,Fashion Trends,PAID,2026-09-11T01:58:18.025153+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/122,Apple,FREEMIUM,2026-09-11T01:58:18.550251+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/131,Samsung,FREE,2026-09-11T01:58:18.550371+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/107,Beats,FREE,2026-09-11T01:58:18.550043+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/72,Unknown Startup,PAID,2026-09-11T01:58:18.024897+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/80,Huawei,FREE,2026-09-11T01:58:18.025092+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/8,Dior,FREEMIUM,2026-09-11T01:58:18.017700+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/161,Samsung,FREEMIUM,2026-09-11T01:58:18.550951+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/125,Oppo,FREE,2026-09-11T01:58:18.550295+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/8,Dior,FREEMIUM,2026-09-11T01:58:18.017700+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/120,Vaseline,ENTERPRISE,2026-09-11T01:58:18.550225+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/55,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024436+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/134,Vivo,PAID,2026-09-11T01:58:18.550407+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/22,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023595+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/167,Chrysler,ENTERPRISE,2026-09-11T01:58:18.551025+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/181,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551203+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/10,Gucci,PAID,2026-09-11T01:58:18.017743+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/136,Vivo,ENTERPRISE,2026-09-11T01:58:18.550430+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/82,Dell,ENTERPRISE,2026-09-11T01:58:18.025133+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/124,Apple,ENTERPRISE,2026-09-11T01:58:18.550280+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/143,Unknown Startup,PAID,2026-09-11T01:58:18.550519+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/114,Kawasaki,FREEMIUM,2026-09-11T01:58:18.550147+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/80,Huawei,FREE,2026-09-11T01:58:18.025092+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/52,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024372+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/137,Unknown Startup,FREE,2026-09-11T01:58:18.550443+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/63,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024608+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/63,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024608+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/67,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024701+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/37,Unknown Startup,PAID,2026-09-11T01:58:18.023819+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/72,Unknown Startup,PAID,2026-09-11T01:58:18.024897+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/25,Unknown Startup,FREE,2026-09-11T01:58:18.023621+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/70,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024757+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/193,Fashion Gold,PAID,2026-09-11T01:58:18.551344+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/77,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.025012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/80,Huawei,FREE,2026-09-11T01:58:18.025092+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/64,Unknown Startup,PAID,2026-09-11T01:58:18.024628+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/108,Apple,FREE,2026-09-11T01:58:18.550057+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/138,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550458+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/39,Unknown Startup,FREE,2026-09-11T01:58:18.023854+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/156,Fashion Shades,PAID,2026-09-11T01:58:18.550893+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/84,Gigabyte,PAID,2026-09-11T01:58:18.025176+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/119,Olay,PAID,2026-09-11T01:58:18.550213+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/85,Classic Wear,FREE,2026-09-11T01:58:18.025198+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/129,Realme,FREE,2026-09-11T01:58:18.550345+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/181,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551203+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/161,Samsung,FREEMIUM,2026-09-11T01:58:18.550951+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/6,Calvin Klein,ENTERPRISE,2026-09-11T01:58:18.017653+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/1,Essence,FREE,2026-09-11T01:58:18.017101+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/28,Unknown Startup,FREE,2026-09-11T01:58:18.023645+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/10,Gucci,PAID,2026-09-11T01:58:18.017743+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/191,Rolex,FREE,2026-09-11T01:58:18.551320+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/160,Samsung,FREE,2026-09-11T01:58:18.550939+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/113,Generic Motors,FREE,2026-09-11T01:58:18.550135+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/164,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550989+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/77,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.025012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/89,Nike,ENTERPRISE,2026-09-11T01:58:18.025310+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/146,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550556+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/25,Unknown Startup,FREE,2026-09-11T01:58:18.023621+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/150,Unknown Startup,FREE,2026-09-11T01:58:18.550631+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/30,Unknown Startup,FREE,2026-09-11T01:58:18.023664+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/90,Puma,ENTERPRISE,2026-09-11T01:58:18.025335+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/127,Oppo,FREEMIUM,2026-09-11T01:58:18.550319+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/70,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024757+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/72,Unknown Startup,PAID,2026-09-11T01:58:18.024897+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/45,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024204+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/109,TechGear,ENTERPRISE,2026-09-11T01:58:18.550076+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/50,Unknown Startup,PAID,2026-09-11T01:58:18.024327+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/178,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551164+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/31,Unknown Startup,PAID,2026-09-11T01:58:18.023694+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/164,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550989+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/160,Samsung,FREE,2026-09-11T01:58:18.550939+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/78,Apple,ENTERPRISE,2026-09-11T01:58:18.025039+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/114,Kawasaki,FREEMIUM,2026-09-11T01:58:18.550147+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/78,Apple,ENTERPRISE,2026-09-11T01:58:18.025039+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/13,Furniture Co.,FREEMIUM,2026-09-11T01:58:18.023507+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/98,Rolex,ENTERPRISE,2026-09-11T01:58:18.025519+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/18,Unknown Startup,PAID,2026-09-11T01:58:18.023561+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/37,Unknown Startup,PAID,2026-09-11T01:58:18.023819+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/6,Calvin Klein,ENTERPRISE,2026-09-11T01:58:18.017653+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/84,Gigabyte,PAID,2026-09-11T01:58:18.025176+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/163,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.550975+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/170,Dodge,PAID,2026-09-11T01:58:18.551062+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/119,Olay,PAID,2026-09-11T01:58:18.550213+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/65,Unknown Startup,FREE,2026-09-11T01:58:18.024652+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/41,Unknown Startup,FREE,2026-09-11T01:58:18.024116+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/187,Fashion Diva,ENTERPRISE,2026-09-11T01:58:18.551272+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/64,Unknown Startup,PAID,2026-09-11T01:58:18.024628+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/34,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023750+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/177,Unknown Startup,FREE,2026-09-11T01:58:18.551150+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/60,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024537+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/99,Amazon,ENTERPRISE,2026-09-11T01:58:18.025547+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/7,Chanel,ENTERPRISE,2026-09-11T01:58:18.017683+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/84,Gigabyte,PAID,2026-09-11T01:58:18.025176+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/31,Unknown Startup,PAID,2026-09-11T01:58:18.023694+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/164,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550989+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/164,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550989+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/162,Unknown Startup,PAID,2026-09-11T01:58:18.550963+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/99,Amazon,ENTERPRISE,2026-09-11T01:58:18.025547+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/46,Unknown Startup,FREE,2026-09-11T01:58:18.024223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/12,Annibale Colombo,FREE,2026-09-11T01:58:18.017780+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/17,Unknown Startup,PAID,2026-09-11T01:58:18.023554+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/35,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.023772+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/146,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550556+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/85,Classic Wear,FREE,2026-09-11T01:58:18.025198+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/180,Unknown Startup,PAID,2026-09-11T01:58:18.551191+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/80,Huawei,FREE,2026-09-11T01:58:18.025092+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/2,Glamour Beauty,FREEMIUM,2026-09-11T01:58:18.017501+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/127,Oppo,FREEMIUM,2026-09-11T01:58:18.550319+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/138,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550458+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/114,Kawasaki,FREEMIUM,2026-09-11T01:58:18.550147+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/47,Unknown Startup,FREE,2026-09-11T01:58:18.024245+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/90,Puma,ENTERPRISE,2026-09-11T01:58:18.025335+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/153,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.550857+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/162,Unknown Startup,PAID,2026-09-11T01:58:18.550963+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/150,Unknown Startup,FREE,2026-09-11T01:58:18.550631+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/77,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.025012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/7,Chanel,ENTERPRISE,2026-09-11T01:58:18.017683+00:00
